trait	feature	selected_seeds	mean_coefficient	mean_abs_coefficient	context	region_type	gene_id	chrom	start_1based	end_1based	strand	variance_rank_within_combo	variance	missing_fraction_before_impute
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d009671	2	-0.04657804201983167	0.04657804201983167	mCG	gene	Zm00001d009671	8	75375953	75379692	+	281	0.14020778238773346	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d001766	2	-0.04269420561345394	0.04269420561345394	mCHH	promoter	Zm00001d001766	2	177013	177948	-	431	0.012081651017069817	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d044042	2	0.03786158087818835	0.03786158087818835	mCG	cis	Zm00001d044042	3	217573164	217581039	+	373	0.1604791134595871	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d044042	2	0.03686557021740686	0.03686557021740686	mCHG	cis	Zm00001d044042	3	217573164	217581039	+	94	0.1451885849237442	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d004824	2	0.03269090488521274	0.03269090488521274	mCG	cis	Zm00001d004824	2	141445186	141446235	+	379	0.16021914780139923	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d001986	2	-0.028808862266855046	0.028808862266855046	mCHG	gene	Zm00001d001986	2	3957234	3958169	-	273	0.11293553560972214	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d007313	2	0.028469846400923707	0.028469846400923707	mCHH	cis	Zm00001d007313	2	227537420	227545046	+	10	0.07113338261842728	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d050081	2	-0.02271778051868735	0.02271778051868735	mCHG	promoter	Zm00001d050081	4	64819264	64825467	-	108	0.12858359515666962	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d050081	2	-0.02271691278801317	0.02271691278801317	mCHG	cis	Zm00001d050081	4	64819264	64825467	-	381	0.12858359515666962	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d019568	2	-0.02257728025623204	0.02257728025623204	mCHG	promoter	Zm00001d019568	7	43298735	43322873	-	433	0.10352768003940582	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d018046	2	-0.022497606030809816	0.022497606030809816	mCG	gene	Zm00001d018046	5	212798586	212804962	+	226	0.1449478715658188	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d018046	2	-0.022493983158722655	0.022493983158722655	mCG	promoter	Zm00001d018046	5	212798586	212804962	+	314	0.1449478715658188	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d050081	2	-0.02054399642421827	0.02054399642421827	mCG	promoter	Zm00001d050081	4	64819264	64825467	-	308	0.1456400603055954	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d025618	2	0.020069214621601803	0.020069214621601803	mCHG	promoter	Zm00001d025618	10	124150806	124152123	+	32	0.1415894627571106	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d007853	2	-0.019704717283861174	0.019704717283861174	mCHG	cis	Zm00001d007853	2	240960244	240965099	-	361	0.1291370391845703	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d042401	2	-0.01898768298955777	0.01898768298955777	mCHG	promoter	Zm00001d042401	3	164891628	164897555	+	258	0.11523289233446121	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d051656	2	-0.015458539279891485	0.015458539279891485	mCHH	cis	Zm00001d051656	4	165895866	165903079	-	382	0.025263043120503426	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d051656	2	-0.015458248377460576	0.015458248377460576	mCHH	promoter	Zm00001d051656	4	165895866	165903079	-	157	0.025263043120503426	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d051655	2	-0.015454258700471141	0.015454258700471141	mCHH	cis	Zm00001d051655	4	165893103	165894084	+	383	0.025263043120503426	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d049508	2	-0.014174007973913716	0.014174007973913716	mCHH	gene	Zm00001d049508	4	32709924	32711883	+	211	0.007027513813227415	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d034164	2	-0.013735175239961407	0.013735175239961407	mCHH	promoter	Zm00001d034164	1	285585484	285591541	+	50	0.03949514776468277	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d034164	2	-0.013728311348687737	0.013728311348687737	mCHH	cis	Zm00001d034164	1	285585484	285591541	+	122	0.03949514776468277	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d034165	2	-0.013727772284588035	0.013727772284588035	mCHH	cis	Zm00001d034165	1	285594394	285595774	-	123	0.03949514776468277	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d046354	2	0.013434420351992925	0.013434420351992925	mCG	promoter	Zm00001d046354	9	83394090	83396208	+	305	0.14595553278923035	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d013410	2	0.013316045907922965	0.013316045907922965	mCG	cis	Zm00001d013410	5	10551528	10554058	-	284	0.16416430473327637	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d013411	2	0.013308362582433064	0.013308362582433064	mCG	promoter	Zm00001d013411	5	10557948	10560773	-	106	0.16416430473327637	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d013411	2	0.013306342090577527	0.013306342090577527	mCG	cis	Zm00001d013411	5	10557948	10560773	-	283	0.16416430473327637	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d044709	2	0.01168975096314288	0.01168975096314288	mCHG	cis	Zm00001d044709	3	235526516	235529298	-	478	0.12546339631080627	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d044707	2	0.011683137048556242	0.011683137048556242	mCHG	cis	Zm00001d044707	3	235518135	235520273	-	479	0.12546339631080627	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d044710	2	0.011680975117841875	0.011680975117841875	mCHG	cis	Zm00001d044710	3	235530022	235535648	-	481	0.12546339631080627	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d044708	2	0.011679943848673362	0.011679943848673362	mCHG	gene	Zm00001d044708	3	235521147	235522705	-	142	0.12546339631080627	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d044708	2	0.011670996870189767	0.011670996870189767	mCHG	cis	Zm00001d044708	3	235521147	235522705	-	480	0.12546339631080627	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d044707	2	0.01166995446520449	0.01166995446520449	mCHG	promoter	Zm00001d044707	3	235518135	235520273	-	131	0.12546339631080627	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d005137	2	0.0067353165055362065	0.01108978948785314	mCHG	promoter	Zm00001d005137	2	160527706	160580969	-	478	0.10101000964641571	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d006752	2	-0.01106571674397806	0.01106571674397806	mCHH	cis	Zm00001d006752	2	215862950	215869018	-	127	0.03894549235701561	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d052703	2	0.011065141203514055	0.011065141203514055	mCHG	cis	Zm00001d052703	4	198199216	198204394	+	27	0.15595927834510803	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d006752	2	-0.011062882811029361	0.011062882811029361	mCHH	promoter	Zm00001d006752	2	215862950	215869018	-	52	0.03894549235701561	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d006751	2	-0.011062829638634893	0.011062829638634893	mCHH	cis	Zm00001d006751	2	215852703	215862377	-	126	0.03894549235701561	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d052703	2	0.011062366972480815	0.011062366972480815	mCHG	gene	Zm00001d052703	4	198199216	198204394	+	10	0.15595927834510803	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d023475	2	-0.009782816567572237	0.009782816567572237	mCHG	promoter	Zm00001d023475	10	6850875	6864390	-	288	0.11313813179731369	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d050463	2	-0.008665950891242903	0.008665950891242903	mCG	gene	Zm00001d050463	4	90402428	90420961	-	298	0.1385597288608551	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d050463	2	-0.008660733173974693	0.008660733173974693	mCG	promoter	Zm00001d050463	4	90402428	90420961	-	412	0.1385597288608551	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d009618	2	-0.008641032302739153	0.008641032302739153	mCG	promoter	Zm00001d009618	8	73467308	73468804	+	27	0.18148501217365265	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d019863	2	0.00632877293607517	0.00632877293607517	mCG	cis	Zm00001d019863	7	71046670	71052133	+	124	0.1760011464357376	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d019862	2	0.006316671025789854	0.006316671025789854	mCG	cis	Zm00001d019862	7	71039032	71044107	-	123	0.1760011464357376	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d034926	2	-0.006305572591383724	0.006305572591383724	mCHG	cis	Zm00001d034926	1	305709868	305711289	-	90	0.1454855352640152	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d034925	2	-0.006302914711590184	0.006302914711590184	mCHG	promoter	Zm00001d034925	1	305698918	305700369	-	28	0.1454855352640152	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d034925	2	-0.006292835444928996	0.006292835444928996	mCHG	cis	Zm00001d034925	1	305698918	305700369	-	91	0.1454855352640152	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d009618	2	-0.005756107246198583	0.005756107246198583	mCHG	cis	Zm00001d009618	8	73467308	73468804	+	150	0.13933713734149933	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d009618	2	-0.005755785897055019	0.005755785897055019	mCHG	promoter	Zm00001d009618	8	73467308	73468804	+	40	0.13933713734149933	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d029325	2	-0.00496301366543409	0.00496301366543409	mCHG	cis	Zm00001d029325	1	65991013	65992879	-	189	0.13759176433086395	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d010464	2	-0.004679133963652335	0.004679133963652335	mCHH	cis	Zm00001d010464	8	116610876	116611305	+	108	0.040598805993795395	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d045481	2	-0.0027087952079152345	0.0027087952079152345	mCHG	promoter	Zm00001d045481	9	23988206	23995123	-	49	0.13806241750717163	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d045481	2	-0.0026992617845715714	0.0026992617845715714	mCHG	cis	Zm00001d045481	9	23988206	23995123	-	171	0.13806241750717163	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d045480	2	-0.0026926370015672094	0.0026926370015672094	mCHG	cis	Zm00001d045480	9	23973732	23986870	+	170	0.13806241750717163	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d015766	1	-0.14446326613043953	0.14446326613043953	mCHH	gene	Zm00001d015766	5	117655752	117656213	-	351	0.004742600489407778	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d047224	1	-0.09312950953003683	0.09312950953003683	mCG	gene	Zm00001d047224	9	122891336	122920999	-	415	0.1293814480304718	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d017459	1	-0.09079791488366637	0.09079791488366637	mCHH	promoter	Zm00001d017459	5	196472362	196475461	+	1	0.09727942198514938	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d034701	1	-0.08549121778160126	0.08549121778160126	mCHG	promoter	Zm00001d034701	1	300239123	300249012	+	1	0.17660492658615112	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d044342	1	-0.08147385805679276	0.08147385805679276	mCG	gene	Zm00001d044342	3	225515419	225519609	-	357	0.13367043435573578	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d005350	1	-0.08004295865599349	0.08004295865599349	mCG	promoter	Zm00001d005350	2	170606178	170612205	+	341	0.14364176988601685	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d010759	1	-0.07542176800318846	0.07542176800318846	mCHH	promoter	Zm00001d010759	8	127187617	127188279	+	207	0.02166721411049366	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d052911	1	-0.07265289301927687	0.07265289301927687	mCHH	promoter	Zm00001d052911	4	204480764	204485845	-	425	0.012184849008917809	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d025258	1	0.0699187766074201	0.0699187766074201	mCHG	promoter	Zm00001d025258	10	111489726	111495229	+	201	0.11965988576412201	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d048248	1	0.06648183431295308	0.06648183431295308	mCHG	promoter	Zm00001d048248	9	153142163	153142732	+	445	0.10285051167011261	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d029325	1	-0.06540722873979042	0.06540722873979042	mCG	cis	Zm00001d029325	1	65991013	65992879	-	139	0.17475378513336182	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d016061	1	0.060107177426841456	0.060107177426841456	mCG	promoter	Zm00001d016061	5	142159381	142161740	+	460	0.13548710942268372	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d010604	1	0.05936950865679861	0.05936950865679861	mCHH	promoter	Zm00001d010604	8	121656899	121661464	+	328	0.015251073986291885	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d043043	1	-0.05887347685022276	0.05887347685022276	mCHH	cis	Zm00001d043043	3	187244354	187246345	+	74	0.046065960079431534	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d012284	1	0.05873134226730009	0.05873134226730009	mCHH	gene	Zm00001d012284	8	171862718	171867456	+	56	0.016149654984474182	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d009636	1	-0.05682925039013985	0.05682925039013985	mCHG	promoter	Zm00001d009636	8	73979708	73980561	+	399	0.10520899295806885	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d009636	1	-0.056827604324121116	0.056827604324121116	mCHG	gene	Zm00001d009636	8	73979708	73980561	+	373	0.10520899295806885	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__promoter__Zm00001d032427	1	0.055219829358773724	0.055219829358773724	mCHH	promoter	Zm00001d032427	1	226006096	226012494	-	359	0.014073599129915237	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d034815	1	0.05395815954396804	0.05395815954396804	mCG	promoter	Zm00001d034815	1	302807392	302811840	+	59	0.17307162284851074	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d034815	1	0.05395761289316947	0.05395761289316947	mCG	cis	Zm00001d034815	1	302807392	302811840	+	163	0.17307162284851074	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d016325	1	0.05177470669034338	0.05177470669034338	mCHH	gene	Zm00001d016325	5	157204135	157205082	-	144	0.009156466461718082	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d002824	1	-0.05128616988939625	0.05128616988939625	mCHG	promoter	Zm00001d002824	2	23887917	23893357	+	217	0.11812890321016312	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d004438	1	-0.05023889275000622	0.05023889275000622	mCHG	gene	Zm00001d004438	2	111723172	111775606	-	464	0.10082043707370758	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d006437	1	-0.04607225491068803	0.04607225491068803	mCHG	promoter	Zm00001d006437	2	208168131	208169072	+	6	0.16344104707241058	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d042556	1	-0.04543231317782763	0.04543231317782763	mCHH	gene	Zm00001d042556	3	171674280	171676629	-	177	0.00789336021989584	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d015302	1	-0.04542491037718474	0.04542491037718474	mCHG	gene	Zm00001d015302	5	83443887	83444318	-	212	0.11755320429801941	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d007357	1	-0.04523059669496115	0.04523059669496115	mCHG	cis	Zm00001d007357	2	229613617	229626731	+	125	0.14138667285442352	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d007357	1	-0.04522924675375035	0.04522924675375035	mCHG	gene	Zm00001d007357	2	229613617	229626731	+	48	0.14138667285442352	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d026647	1	0.0451911106119797	0.0451911106119797	mCHH	gene	Zm00001d026647	10	149345776	149364298	-	279	0.005662793293595314	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d027570	1	0.04432360749158434	0.04432360749158434	mCG	promoter	Zm00001d027570	1	8280558	8285255	+	48	0.17587070167064667	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d003929	1	-0.04408630220194663	0.04408630220194663	mCG	promoter	Zm00001d003929	2	69607220	69609968	-	485	0.13385502994060516	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d026281	1	0.04231861516710654	0.04231861516710654	mCHH	gene	Zm00001d026281	10	142749949	142756081	-	337	0.004883097484707832	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d007281	1	-0.04225760382957548	0.04225760382957548	mCG	gene	Zm00001d007281	2	226783207	226786719	-	94	0.16048941016197205	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d047163	1	0.04121576512884032	0.04121576512884032	mCHG	promoter	Zm00001d047163	9	120505580	120508298	-	169	0.12188991159200668	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d047165	1	0.04121521408694457	0.04121521408694457	mCHG	promoter	Zm00001d047165	9	120510617	120518989	+	168	0.12188991159200668	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d050488	1	-0.0402569023968313	0.0402569023968313	mCHG	gene	Zm00001d050488	4	92816855	92826876	+	15	0.15210922062397003	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d028842	1	0.040042817463880456	0.040042817463880456	mCHH	gene	Zm00001d028842	1	48424617	48430126	-	17	0.029164958745241165	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__cis__Zm00001d028842	1	0.03999177780042324	0.03999177780042324	mCHH	cis	Zm00001d028842	1	48424617	48430126	-	286	0.029164958745241165	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__cis__Zm00001d019681	1	0.03949023654072239	0.03949023654072239	mCHG	cis	Zm00001d019681	7	50682569	50688689	+	26	0.15638597309589386	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d019681	1	0.03948663025166923	0.03948663025166923	mCHG	gene	Zm00001d019681	7	50682569	50688689	+	9	0.15638597309589386	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d053189	1	0.039417042541873795	0.039417042541873795	mCG	promoter	Zm00001d053189	4	218977061	218981425	-	396	0.14034207165241241	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHH__gene__Zm00001d018496	1	0.038265838780920235	0.038265838780920235	mCHH	gene	Zm00001d018496	5	221803945	221816646	+	485	0.002807026728987694	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d052318	1	-0.036979209063231364	0.036979209063231364	mCHG	gene	Zm00001d052318	4	187010485	187013768	+	479	0.10007571429014206	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__gene__Zm00001d041591	1	-0.03673314864237841	0.03673314864237841	mCG	gene	Zm00001d041591	3	128764784	128765575	-	54	0.16865041851997375	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d041591	1	-0.03673244558445608	0.03673244558445608	mCG	promoter	Zm00001d041591	3	128764784	128765575	-	87	0.16865041851997375	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d041592	1	-0.0367295116402827	0.0367295116402827	mCG	promoter	Zm00001d041592	3	128767268	128773473	+	88	0.16865041851997375	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__promoter__Zm00001d016330	1	-0.03664609397731871	0.03664609397731871	mCG	promoter	Zm00001d016330	5	157541203	157542211	-	80	0.169126495718956	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCG__cis__Zm00001d016330	1	-0.036644321207551935	0.036644321207551935	mCG	cis	Zm00001d016330	5	157541203	157542211	-	214	0.169126495718956	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__promoter__Zm00001d045709	1	-0.03574730720933324	0.03574730720933324	mCHG	promoter	Zm00001d045709	9	34649471	34650594	+	469	0.1016157865524292	0.0
metabolite__Norcinnamolaurine_E1	methwin__mCHG__gene__Zm00001d045709	1	-0.03570185013802445	0.03570185013802445	mCHG	gene	Zm00001d045709	9	34649471	34650594	+	448	0.1016157865524292	0.0
